"BT_EVT_Okae.1"	"BT_SCT_Okae.1"	"BT_TSC_Okae.1"	"BT_EVT_Okae.2"	"BT_SCT_Okae.2"	"BT_TSC_Okae.2"	"CT_EVT_Okae.1"	"CT_SCT_Okae.1"	"CT_TSC_Okae.1"	"CT_EVT_Okae.2"	"CT_SCT_Okae.2"	"CT_TSC_Okae.2"	"CT_EVT_Okae.3"	"CT_SCT_Okae.3"	"CT_TSC_Okae.3"	"n_H9.1"	"n_H9.2"	"nTE_D1.1"	"nTE_D1.2"	"nTE_D2.1"	"nTE_D2.2"	"nTE_D3.1"	"nTE_D3.2"	"nCT_P3.1"	"nCT_P3.2"	"nCT_P10.1"	"nCT_P10.2"	"nCT_P15.1"	"nCT_P15.2"	"cR_nCT_P15.1"	"cR_nCT_P15.2"	"nCT_P15_iPSC.1"	"nCT_P15_iPSC.2"	"CT_Okae.1"	"CT_Okae.2"	"nST.1"	"nST.2"	"nEVT.1"	"nEVT.2"	"pH9.1"	"pH9.2"	"pBAP_D1.1"	"pBAP_D1.2"	"pBAP_D2.1"	"pBAP_D2.2"	"pBAP_D3.1"	"pBAP_D3.2"	"CT_7wk.1"	"CT_7wk.2"	"CT_9wk.1"	"CT_11wk.1"	"H1_gt70_D8_BAP.1"	"H1_gt70_D8_BAP.2"	"H1_gt70_D8_BAP.3"	"H1_lt40_D8_BAP.1"	"H1_lt40_D8_BAP.2"	"H1_lt40_D8_BAP.3"	"H1_Yabe.1"	"H1_Yabe.2"	"H1_Yabe.3"	"H9_Shao.1"	"H9_Shao.2"	"H9_Shao.3"	"H9_amnion.1"	"H9_amnion.2"	"H9_amnion.3"	"hESC_H9_untr_0h.1"	"hESC_H9_untr_0h.2"	"hESC_H9_BMP4_8h.1"	"hESC_H9_BMP4_8h.2"	"hESC_H9_BMP4_16h.1"	"hESC_H9_BMP4_16h.2"	"hESC_H9_BMP4_24h.1"	"hESC_H9_BMP4_24h.2"	"hESC_H9_BMP4_48h.1"	"hESC_H9_BMP4_48h.2"	"hESC_H9_BMP4_72h.1"	"hESC_H9_BMP4_72h.2"
"CT_11wk.1"	41.8801181696991	45.3173266555362	48.3725059343269	48.1493641999864	45.1149782883631	42.9330652965668	45.0255450073483	49.1724079193114	44.2585750683676	51.4898210209219	49.3767578978771	41.0631450918828	51.2524098433474	43.6000008706837	41.5434062350109	57.0391655082989	57.6069137757769	48.3872661183408	48.4131092566188	45.5595551381845	45.4845613011598	46.6253273598233	46.6302760569321	43.1249573903301	43.7170867871152	43.8879131494129	43.3551566082103	44.2610056241066	44.2840167043767	43.5726554301295	44.0261113332711	41.6976773851146	41.7530115313318	46.6920094986816	45.8318651330446	49.8890958596033	49.9670704140484	41.9426713791152	42.8013074912171	58.5220310828097	58.9886293347031	52.8656509546165	53.1127506401202	47.8629927952589	47.4435103900828	44.8883010872941	44.1480616443323	19.6680540726421	20.3036229205978	17.5923638197246	0	37.0427703126276	40.2136113925472	38.6365980072239	38.3208082328768	36.7278011782307	36.6501572242257	47.2761690736362	60.1357798471039	58.4346511959062	48.9745365486495	49.3013330218656	48.8851263474536	42.6664741644177	41.7734751387953	47.4987716130413	50.6734323096531	51.6236010814005	47.9032263522717	48.6193183177946	47.0011695297484	47.102864073066	45.8664741015096	44.0823165958507	45.1991329531294	45.5812060842496	49.6242019463543	50.1012053672168
"H1_gt70_D8_BAP.1"	30.3163706754164	36.9802972118334	40.9271131065522	42.4139851007327	41.2896705587291	36.0334009638806	32.7572852077496	39.0776780937821	38.3077895171344	44.4118260188244	42.1827877775886	34.5671672555372	41.0169041943063	31.0237474795201	34.650062387884	53.5179287529423	54.0440160754528	40.8386594883185	40.8456065701365	35.1053038562503	34.8333307272617	35.1340227318543	35.5485762719389	28.3667858713564	29.5667154449634	28.8718228989688	27.9052667034785	29.8236639155699	30.280481470103	28.4712519582703	28.7781553354304	28.8803519545793	29.1416275352251	29.5380231577904	29.0413428795107	35.1503352968047	35.1423666055452	29.1000252268284	29.5277634128319	55.1612192794651	56.1593790777152	45.5318700951184	45.901615383782	36.0818721729293	35.3634310784459	28.2069177823989	27.5108540128026	32.9486160009406	32.0542768153764	37.33956898775	37.0427703126276	0	21.7854933978065	19.3147483433609	14.6444928732734	12.4906152271247	13.2907032670747	39.3786713521236	60.4137813149064	58.5308674934756	42.1870853857115	41.5857626588862	40.7598062426762	32.6689311661479	30.3966316888895	33.5030926177026	47.3666800355531	48.5680504473948	42.4561557004095	43.026283730768	40.8428530897275	41.3357039359157	37.6380149262814	36.6794256240879	33.1511158609127	33.0158214761051	32.8685878785431	33.3783111937726
"H1_gt70_D8_BAP.2"	34.1219366615744	35.1197436505445	50.2971124867233	44.3469347938464	37.1677379686782	44.1958822528403	39.9152369020857	47.0595150982511	46.8539091955101	48.3556646288437	39.401155896309	40.7892445338794	46.4493409107629	30.160755934413	41.9587131474307	58.3491686719877	58.9942017201765	45.7575328601833	45.6790101296961	37.3403540393605	37.2531176315608	40.3502540086459	40.4853024735026	34.9478301746329	35.5774011198547	35.0766389927062	34.6482614944241	35.3116562557912	35.8112425533044	33.8659529396835	34.3530622661886	34.2412579142176	34.1030396965345	35.8253778366881	35.6874351149318	31.28773182974	31.2902569672252	29.0812263153149	28.8955876228576	62.5805147482571	63.5529172319308	53.6378182713534	53.8673320280459	44.7702823503168	43.6890737570812	38.7992983926882	37.8871742472801	35.98095043945	34.770514821354	38.4178788428469	40.2136113925472	21.7854933978065	0	5.61908828426267	32.548462421116	24.2399547354806	25.6801345583894	47.1330095102013	65.4045570926455	63.6213398588557	46.9495492263108	48.005159796613	46.8601689781121	38.203738819892	36.5379394916731	41.3049595392567	52.7847406933597	54.0568320556234	47.9481914259089	48.2307319970287	46.7172787144801	47.030048082258	43.3982590030853	42.2128862654144	38.6767054489188	37.407327823796	38.9308363677256	38.682032884536
"H1_gt70_D8_BAP.3"	32.446902088393	34.7818168914954	47.9525780349617	43.4551275153207	37.3692348285415	41.8857007380553	38.0025360302545	45.571983092374	44.6203238210167	47.0361878511006	39.5398784359077	38.5536875263938	44.9961922831597	29.3369651223076	39.6170725892233	57.0327189821176	57.6783199413204	44.3376766071985	44.2751852833987	36.0663918032931	35.9677659032409	38.5608143111437	38.7251430603693	32.9502370093925	33.6670866864694	33.1870565564937	32.6514745216374	33.5562461683944	34.1135869169848	32.0491425982232	32.4980735844833	32.5545718709137	32.4944045397659	34.2460709771561	33.9663938439311	31.4960153563372	31.5595558885141	27.8534231828458	27.9097529652056	60.814419847141	61.7843176549828	51.8025676453029	52.0741216697838	42.438180630304	41.4300722904341	36.1529756935108	35.2760595372339	34.2422407032639	33.0523965496617	37.2078565157725	38.6365980072239	19.3147483433609	5.61908828426267	0	30.1236272089674	21.455267135264	22.4526454802498	44.9723509741739	63.8811918461701	61.9985448626407	45.4926185426488	46.1196532272745	45.0956137274511	36.3700989749687	34.6180779729363	39.2758484518589	51.1083389383462	52.3563868722539	46.3598366218701	46.6797416246229	45.0425221813805	45.39058393048	41.8653245830642	40.587951244506	36.8432360690989	35.5200423005883	37.1867976062437	37.1218999661754
"H1_lt40_D8_BAP.1"	31.3994421472312	41.1646543757895	36.7912428212657	40.7505959015985	45.5334008279081	33.5954870515049	31.210513199707	36.4553555738048	35.2645465589616	41.932946965268	46.3768738553269	33.6889986029545	38.8551501330977	35.6037218251155	32.7928593989959	50.0190856664813	50.3849364923742	38.3784773040544	38.4560204998876	34.9745108259127	34.7011936224115	32.5802301967505	33.0173972677878	26.6202878571116	27.7785434151063	27.4160132142339	26.3863021230435	28.5189387609666	28.8501736826065	27.9004449433293	27.9375533606109	28.0497834032996	28.512956915678	30.2268240347608	29.6088404957305	41.3423008059751	41.3410631001058	32.1963227625152	32.825766374956	51.1229129025189	51.9440876857397	41.8795683328881	42.2669330140903	33.5344120872952	33.0632096168673	27.1721420173879	26.5699290681936	33.6725897341622	33.1802717394151	38.9932254048096	38.3208082328768	14.6444928732734	32.548462421116	30.1236272089674	0	13.7552534189744	12.9191116523811	35.1824687060577	55.9767058383925	54.51845034334	39.7637033213675	38.7649930604602	37.9242819590382	31.601824731883	29.86885793558	33.5225712595055	43.9638808582047	45.0148408696063	39.1946270412727	39.7448978120679	37.8585826058425	38.3210744041949	35.7271353807467	34.7871642517853	33.2033949764268	34.6726234567343	36.3090025419446	36.932575344869
"H1_lt40_D8_BAP.2"	29.2373006360003	39.013089100915	38.6600411507506	40.2858330913288	43.5496957215632	33.9816500055497	31.9199557413032	38.8039654137998	36.6942934220183	42.5787148025481	44.7271332887347	32.6997031317256	38.8187910179441	32.1394593823109	32.9899274863073	52.9434546882577	53.4212963920586	39.9171695652537	39.9436670212985	33.209923756878	33.1044539904156	32.5940105174523	32.9615085086408	26.428866393098	27.5943901787775	27.1187779196449	26.1367700791967	28.1293701859103	28.6445907091524	26.9069654502419	27.1340968583245	27.7347999716234	28.0914390953544	29.764061396356	29.0899303442775	37.0444103300832	37.2098902847213	27.4638851678282	28.0732261963527	55.0826687610647	55.9858808765321	44.5694103713988	44.9809707507515	34.4910001477972	33.7295292015785	26.9191009389461	26.0242724035219	31.6806577290671	30.9233269768625	36.667658370199	36.7278011782307	12.4906152271247	24.2399547354806	21.455267135264	13.7552534189744	0	7.75272466292077	37.5564303785564	58.9822430701327	57.3313771907503	41.6750300419184	40.7818093325898	40.0879250692422	30.9775465756819	28.7326200662562	31.8760133371414	46.8223376826208	48.0138136792485	41.4722253106054	41.8738433094918	40.1072666630706	40.6786052000494	36.8514758162631	35.7822011803479	30.7363568697832	30.6916813538071	32.1549294742658	32.6677763361684
"H1_lt40_D8_BAP.3"	28.7712336106522	38.8241037252072	36.9139952604694	39.3696744734434	43.3198819454102	32.5588545666139	31.163143199399	38.5594035523834	35.1539114634868	41.5743740350376	44.6456993065962	31.6909075282999	38.8985383159259	32.61772901471	31.5460827844058	51.3849901773014	51.8457854104233	38.3929768589216	38.453534744638	32.519284031679	32.3406963659277	30.964839609453	31.3155709291936	25.3169393163016	26.4650652170892	26.4498269828817	25.4421866113084	27.4576997992321	27.9814211263235	26.2712402601855	26.421437739013	27.2234360628741	27.5779530885066	28.8531766400693	28.1994393030963	37.8363692940358	37.9438205091462	28.3254948302434	28.9230944410483	53.4132729550716	54.2532516291144	42.8622659125672	43.2178328379903	32.6517494227945	31.9916781796355	25.5383856288995	24.7994910102117	31.2808098645895	30.6566694294114	36.5772767357905	36.6501572242257	13.2907032670747	25.6801345583894	22.4526454802498	12.9191116523811	7.75272466292077	0	35.4145752626656	57.2884142981356	55.5324741500979	40.5669300896982	39.687928807438	38.8720019455559	29.8151338162288	27.6020908537072	31.0207341485236	45.1919353363085	46.3268375048375	40.0330037189903	40.449571687541	38.8215624514207	39.2773558348158	35.6340586756443	34.5835909836224	30.4322624057671	30.4514393282664	32.8000337269526	33.4895489055212
"H1_Yabe.1"	38.6507555696753	45.1447148214815	29.7964220463165	39.4551061526368	49.410693617747	30.8419175333796	37.4954244085993	40.4599824869451	31.3004217592751	40.7080999993789	51.3904832232704	31.9697039841198	42.82925026077	43.5630910732883	30.6055056638467	33.340402337837	33.5805752961121	26.2072686675947	25.9734274085447	31.2346129284814	31.1341782171565	28.8150879060798	28.758848112706	32.6165605932315	33.9114330751668	34.8555732447821	34.1755477226429	36.1320434551853	36.085999237126	37.734647777693	37.9815025789536	36.9700863429822	36.9413708230635	36.0424862023946	35.0024662148702	54.1807690676945	53.9615686474714	45.0913175805862	46.5850080302845	34.340609069305	34.6311654278527	26.2496096215478	26.2529641209463	30.2503974163023	30.4261279339397	34.5925933084984	34.4481144927293	40.8219786893335	41.059949089008	46.960847789873	47.2761690736362	39.3786713521236	47.1330095102013	44.9723509741739	35.1824687060577	37.5564303785564	35.4145752626656	0	33.1728612782957	31.9643090033016	32.6802569641499	33.3028936404515	33.1539004490032	29.5328006420346	31.7458581771685	44.040135909395	32.3030862890708	32.9185014278704	28.5071222149395	28.687677381853	30.1290695786517	29.6436750526557	29.1966542276082	28.5102305525876	38.9503619734428	43.8049388334058	55.3444402943687	56.0524650862425
"H1_Yabe.2"	53.4820258777628	57.0256564361241	43.2466659592937	48.2197401155791	58.878120364573	46.2631931233234	53.0210874253277	54.8560941880076	44.334765894849	48.6211614493788	61.0180254457708	46.212186137003	54.413147401814	60.0350390032003	45.6603524056355	28.7831115014321	28.8207493444036	34.75296405447	34.4938433488728	45.5836848093836	45.4899924817019	42.1217981659084	41.6701057694658	48.4370653374591	49.0593346172471	51.3488654275864	50.8070126218241	51.5928921046487	51.3461671475876	54.1053056205792	54.2731675661801	52.2962772807798	52.214991572791	54.0974057714205	53.0559126187348	70.3719591443065	70.0215807584822	60.4738201087208	61.8837020799093	27.1814408340637	26.4098364103498	35.3937764238809	35.1378859118969	48.1101360692807	48.4683877132623	55.6105461768703	55.3252992437142	53.2054315108427	53.7541425414869	59.5980444925082	60.1357798471039	60.4137813149064	65.4045570926455	63.8811918461701	55.9767058383925	58.9822430701327	57.2884142981356	33.1728612782957	0	12.0952923772166	36.307008918345	38.7112318354185	38.9792751924819	46.6824272246469	51.0483099471639	65.6272709598453	31.9302538294921	31.5626239623729	32.7461602812543	33.0027123103583	34.8540052251934	34.215290638897	40.1595651160388	39.6813201139494	58.3353306904178	64.1870342314951	77.7161733538668	78.5262644195947
"H1_Yabe.3"	52.0163620522648	55.4028722216442	40.8838040715909	47.9700478730948	57.7481321029146	44.2507602057809	51.754728621217	53.7959644957619	42.7168191815005	48.5171196356676	59.8006973177222	44.4892593397941	53.5264137451197	57.9102335215702	43.7494708024985	29.2050231055318	29.3321427601369	33.7509974554094	33.4739054400734	44.2288880207263	44.1005559934343	40.9340184285514	40.539720671639	47.0037470803251	47.6392653942147	49.9488782340267	49.4812330821672	50.40017801805	50.1655274420755	52.6723184556227	52.8399622506594	51.0964984621551	51.0325568212013	52.0155061715674	50.8725029614105	69.0602655552361	68.5826442175817	59.2294376404913	60.5803767603211	26.0719398018652	25.4222497466699	33.4537919290703	33.2206576223166	46.0631457406211	46.4403230733936	53.3538370145455	53.1656010740471	51.861695043875	52.2907263645382	58.1431127564831	58.4346511959062	58.5308674934756	63.6213398588557	61.9985448626407	54.51845034334	57.3313771907503	55.5324741500979	31.9643090033016	12.0952923772166	0	34.2199221296425	36.8133519984431	37.1148429755278	45.2059703644912	49.6849543572526	64.1638477652572	30.7222150564771	30.5619777927449	31.8180913390525	32.0307113552401	33.1969012328059	32.5844264249241	38.2060509772848	38.0930394127917	56.5848981124356	62.4058459850102	75.9442870894276	76.8147837707468
"H9_Shao.1"	41.4520720707536	46.3360473398817	38.3784833206138	41.5218229992373	47.8075658589321	37.2136477202092	39.9185109958152	43.7853668726474	37.4010430242367	43.6631914980679	50.421704223392	37.9574298625022	44.3979169886965	45.504395377474	35.8866440659879	34.0057369042642	34.6180116152892	31.8637232083431	31.6761960757273	36.8935508075296	36.6271913478066	33.9842204624507	33.9158112644546	33.765708304083	34.413459275596	35.8480245592266	35.3502563569997	36.2752253247778	36.4314456710143	38.1023723252591	38.5839923963744	36.6421795460491	36.4665643189477	40.2044530278861	39.3900141603651	52.9515409958218	52.8819950663483	43.3460575389855	44.5075091459478	32.0369593838752	32.4550177913534	36.6643321520525	36.6161724283594	41.726230834445	41.3906479672617	43.6167075570243	43.1363158008092	42.1204871902191	42.188578687199	46.9679001618073	48.9745365486495	42.1870853857115	46.9495492263108	45.4926185426488	39.7637033213675	41.6750300419184	40.5669300896982	32.6802569641499	36.307008918345	34.2199221296425	0	21.3280075468074	18.8383897381935	40.0518842076609	43.7276710241394	57.0177022097997	24.9103831073973	25.4991767636029	25.2488979133001	25.7659016215819	25.1462082792613	24.8982371528564	30.7985082824321	30.9656687854805	48.0459167261213	52.5179848102294	60.3473778213077	61.0817455473926
"H9_Shao.2"	40.3411706186667	47.2151542241318	38.1901336052338	43.9354660524232	50.5288779858177	37.3078679800876	39.5070745385596	44.1268191718176	37.5233986237543	45.477303839437	52.4832239785113	38.4574368117475	44.1358837706082	44.9935085814399	36.3540042250159	36.1544862628897	36.6473834832502	33.3412886606367	33.3307333982714	38.8933331021399	38.5813394126163	35.3758334572626	35.3166293446975	34.8279235928618	35.7836662362032	37.3829524261356	36.5358578463219	38.3048265962863	38.4142737926484	39.243036713789	39.5898012908655	38.445729352552	38.6246458032123	39.5441258068241	38.6563166635607	53.2242510125856	53.0998963121619	44.1973493899229	45.4493413261128	32.4894476170168	32.9398430563332	35.2813181793012	35.5100893265366	40.3050086102385	40.4614021359003	42.1152342386487	41.9393787394394	43.8740755865187	43.9529071679911	48.6247201679654	49.3013330218656	41.5857626588862	48.005159796613	46.1196532272745	38.7649930604602	40.7818093325898	39.687928807438	33.3028936404515	38.7112318354185	36.8133519984431	21.3280075468074	0	11.0372692609501	43.0814102656072	45.9274674313657	56.3890909872124	28.1713154279756	29.3919978224377	28.566348130416	29.1671054707998	28.4884986362859	28.5517248830592	32.0120753860491	31.8513279342909	46.6446920347235	51.0943228456931	58.9051933721925	59.8321327024453
"H9_Shao.3"	39.5858542865033	46.1674562132393	38.2147292317934	43.0445888025894	49.4744584483871	37.4324508293998	38.6047345650922	43.7337210826955	37.472444686797	44.992153422765	51.5190754359896	38.1109264243414	43.8175153554951	44.0511514057019	36.2821738705337	36.1846476103686	36.7165699947659	33.0778971196971	33.0490660083547	37.8851731165503	37.5725486964007	34.9391206721026	34.8844716535755	34.2034604303728	35.247801716116	36.6735182835364	35.8436281471793	37.5594723117	37.7335191226097	38.49986630835	38.8936489034745	37.5189661329318	37.611355585111	38.9069660478942	38.1138867086743	51.8644788799277	51.7977081276334	43.1672506973058	44.4650100498011	32.5142358498115	33.0624929240542	35.4152447151925	35.518093105803	40.0720349715609	40.1510341656072	41.607400324544	41.3756202023377	43.1747067530533	43.1749021450178	48.0243910647281	48.8851263474536	40.7598062426762	46.8601689781121	45.0956137274511	37.9242819590382	40.0879250692422	38.8720019455559	33.1539004490032	38.9792751924819	37.1148429755278	18.8383897381935	11.0372692609501	0	42.5240474681748	45.2720810561846	56.0951939230532	27.5115876306353	28.3983713512485	27.4550337486886	28.133328046648	27.3422975696595	27.5373331848965	31.1943740654519	31.352882470988	46.4608711341925	50.9211350806233	58.4252842237513	59.1825253085912
"H9_amnion.1"	37.3785698780972	43.7940055549154	37.4111846990223	37.9363348745772	45.2772986314727	33.7038986777685	37.4564998030029	42.8460961075826	35.4508376215381	41.7699463744695	48.7717817388037	34.5237701915776	42.1623500234947	40.066594584975	32.8986195881529	42.8800952978779	42.8680951956553	30.3464402725886	30.3945921722823	28.9702698521112	28.8384332791628	29.1808308373061	29.3057465368057	30.3092184167447	31.1473126013318	31.404272157915	31.0195217217721	32.2301788642484	32.3561541283104	33.021199349281	33.1629307314292	32.969230346744	33.001104331534	36.4300949221766	35.5454583062759	48.381155246357	48.3181899117486	37.982408568347	38.9050648771598	46.9974925336101	47.4730334227903	35.3855969928759	35.6221172238133	30.1442175110444	29.6774442763858	30.8535667589514	30.2063790190385	36.0361835001641	35.9325507402373	40.341957986149	42.6664741644177	32.6689311661479	38.203738819892	36.3700989749687	31.601824731883	30.9775465756819	29.8151338162288	29.5328006420346	46.6824272246469	45.2059703644912	40.0518842076609	43.0814102656072	42.5240474681748	0	13.4099436942876	31.4557821942782	40.3903562841685	41.1901639508881	34.2646862679801	34.3202748990732	32.103166912338	32.2111736746373	29.4560887554594	28.9770854118922	30.6846856680283	34.5011196895734	46.2916588531477	46.9966922027008
"H9_amnion.2"	37.3900460724179	44.1199946948974	39.0027703200649	39.4829893716349	45.9024404289143	34.8021695357068	37.5344847016139	43.2494202249961	36.7786612717706	42.9346286743523	48.9550254975696	35.3072281380689	42.6346263499755	39.7092691709036	34.0486863019436	46.7476785735805	46.8376890630253	33.7361774595226	33.7101889873186	30.3711258119998	30.3172367171343	30.6741187658503	30.836284233187	30.7475119385825	31.5951088503121	31.657621471556	31.1724009507218	32.5526128412631	32.6715356733779	32.8586547500768	32.9663820092848	33.0259381600141	33.1274317683169	36.4332173636515	35.5874857668158	46.8458563438012	46.8266918856328	36.8373311956391	37.7125956306707	51.0819408768296	51.6641871862486	38.2575565524296	38.5291475809578	29.822364674091	29.2940819188183	29.1783867759569	28.5556404295856	35.7235625531773	35.4942102197457	39.7259735655315	41.7734751387953	30.3966316888895	36.5379394916731	34.6180779729363	29.86885793558	28.7326200662562	27.6020908537072	31.7458581771685	51.0483099471639	49.6849543572526	43.7276710241394	45.9274674313657	45.2720810561846	13.4099436942876	0	25.3983450225169	43.5183411584296	44.506563433958	38.1317695776923	38.280322244691	36.3737417073925	36.6459736292616	33.5446425851831	32.4361551154902	28.4315691223865	31.202392199672	42.3510998998064	43.0197184165199
"H9_amnion.3"	43.9716379906231	51.695437504295	47.6354359928766	50.1664473704471	54.4885206574233	44.0020025214589	44.6855103897167	49.1337581080648	45.8006931299135	52.1988396333082	56.8169285355642	44.5507849778106	49.4626661526782	45.5683725644302	43.5327236161629	60.9057745294625	60.8155069820593	47.2660666599859	47.3479296702918	41.9211719753041	41.8399150423312	41.1020196891755	41.4246470801287	39.7409070956183	40.6819106397994	40.2656727031262	39.4910854457533	41.3857541933156	41.6481865574669	40.3926799340846	40.1852177895857	42.1402084428346	42.3894895745084	42.643934092265	42.1038931500352	51.2646446560427	51.0800785722617	42.7304751754837	43.3278586212103	64.0660917696256	64.6091628140237	49.0295303528272	49.3686335435427	35.9129193572909	35.5003232731771	31.6794240284049	31.2653593254736	43.4193750618809	43.0625656942078	46.4166815172649	47.4987716130413	33.5030926177026	41.3049595392567	39.2758484518589	33.5225712595055	31.8760133371414	31.0207341485236	44.040135909395	65.6272709598453	64.1638477652572	57.0177022097997	56.3890909872124	56.0951939230532	31.4557821942782	25.3983450225169	0	57.185470802345	58.028586952433	51.8821228585563	51.9056404037137	50.3059778767068	50.8868955041272	45.930675689129	45.0958046799842	30.2394659696525	29.3119836901311	35.4104812941857	36.1167883480467
"hESC_H9_untr_0h.1"	44.9789477071665	49.7701177745033	38.7697307125854	42.499397850564	50.8956520760554	38.7969564665247	42.7901243240183	46.3124198070791	38.0649987953428	44.1470075005526	53.6045326523038	39.9269641620791	46.0247179036946	49.8646464979118	37.5209551389766	29.9397649259317	30.3868570569342	31.5501623954868	31.4159359056367	38.491017060188	38.2478014065023	33.8431956120601	33.583889669165	37.1406477393846	37.9434967801124	39.9248117088857	39.3921809557948	40.2350207136315	40.2016495025024	42.3127471290836	42.6571667337369	40.7290363110613	40.7372626824022	44.1189173331793	43.0542410954611	58.6829286070716	58.4900431525685	48.5624761187054	49.8098853808375	29.3971093578045	29.3560703305585	37.4690275318453	37.4684921125204	42.3651029812221	42.5338328788844	46.6216891888613	46.31193682496	44.53472322152	44.7535989301147	49.4197538069146	50.6734323096531	47.3666800355531	52.7847406933597	51.1083389383462	43.9638808582047	46.8223376826208	45.1919353363085	32.3030862890708	31.9302538294921	30.7222150564771	24.9103831073973	28.1713154279756	27.5115876306353	40.3903562841685	43.5183411584296	57.185470802345	0	5.73269986014216	19.0069297646455	19.8355805843141	21.5784615364349	21.5378731469523	31.7592834443412	31.857181279043	48.6912431293202	53.4426718374455	63.6942004862245	64.5820498381148
"hESC_H9_untr_0h.2"	45.946944701432	50.553704895526	39.4156509332507	43.2272647745679	51.5527651343831	39.6832733681564	43.6505899218904	46.7619614779248	38.7814538793073	44.7621202409471	54.4194642080369	40.8650821107146	46.8334809891693	50.8523506328137	38.3991305019528	30.2166673241553	30.6224526271939	32.3887903374065	32.2508417617889	39.5154048919786	39.2827145067576	34.7147475315617	34.4676901375125	38.1219470814709	38.8881584601313	40.8698605469969	40.4051637273807	41.1491105906607	41.1158600971833	43.2960055124504	43.6525659663616	41.6880036076577	41.6725810970903	45.3435408183052	44.257807524231	59.7227832154002	59.5453910944709	49.765205851352	51.0225931667525	29.2633669923663	29.1928378369541	37.8157424208567	37.8014057211686	43.0069573265576	43.1910486337586	47.5304494479993	47.2046774220389	45.4408585790364	45.6847683486331	50.3388101003444	51.6236010814005	48.5680504473948	54.0568320556234	52.3563868722539	45.0148408696063	48.0138136792485	46.3268375048375	32.9185014278704	31.5626239623729	30.5619777927449	25.4991767636029	29.3919978224377	28.3983713512485	41.1901639508881	44.506563433958	58.028586952433	5.73269986014216	0	19.8201878605265	20.5196846162213	22.4293565050288	22.4010613234699	32.716923526425	32.8988838428968	49.4662862913241	54.4586166997208	64.8404215445263	65.749396763917
"hESC_H9_BMP4_8h.1"	39.9592984292072	45.8000083886991	36.0716429184605	38.1331103464101	47.5146999610969	35.2706122272987	39.0854350370173	43.5427291430308	35.2008641346253	40.9923767669953	50.490446222941	36.3474028174525	42.6094582499622	44.9823832378288	34.3352211288753	29.6161076720292	30.1754715607481	26.8816457747676	26.7246561784883	33.5457451064942	33.265022491622	30.7033286014752	30.4957933582928	33.0889234395837	34.0991207592708	35.3843803099649	34.8607362207035	36.0299642063416	36.0405152723761	38.0775809863478	38.5904904335717	36.5342748137081	36.5050330254	39.04098387343	38.1237390264703	54.3279871859203	54.2218506933673	43.8255399438255	45.1044019959985	31.0821347829182	31.2642244747455	32.3683914615607	32.4074232943898	38.0924957666825	37.9962070351809	41.8451771293416	41.383187573656	40.9250709728115	40.9916130801591	46.2825887931074	47.9032263522717	42.4561557004095	47.9481914259089	46.3598366218701	39.1946270412727	41.4722253106054	40.0330037189903	28.5071222149395	32.7461602812543	31.8180913390525	25.2488979133001	28.566348130416	27.4550337486886	34.2646862679801	38.1317695776923	51.8821228585563	19.0069297646455	19.8201878605265	0	6.01640434539152	15.8168343967343	15.0929186826818	22.550374675724	22.8409397022651	43.7358730753636	48.988708696821	59.2361361239024	59.9650220037421
"hESC_H9_BMP4_8h.2"	40.206628660044	46.1395990314935	36.3262503253515	38.3381402094367	47.962736883785	35.8315397615591	39.4782364853249	43.7565248892031	35.6303202781341	41.127197512021	50.8189945730791	36.9907433225646	42.5738449551935	45.3782352113948	34.9903945283179	29.7231785188898	30.255134508481	26.8891021036607	26.7332487601595	33.7726620306773	33.4763016963581	30.6160275994571	30.3781106719502	33.3561539759372	34.2821424308119	35.675323400416	35.2297399383757	36.4536486656636	36.456623729346	38.5567139547757	39.0331506778168	37.2344609421025	37.115222104596	39.1910746067312	38.2815089252647	54.6136953119582	54.5558712441906	44.0767057846988	45.3081265317927	31.5042565864018	31.6314927079949	32.6518285568644	32.6345150232788	38.2787686028202	38.1315446957426	42.1664718339163	41.6978720796707	41.6057996401084	41.6245316894832	46.9749258371664	48.6193183177946	43.026283730768	48.2307319970287	46.6797416246229	39.7448978120679	41.8738433094918	40.449571687541	28.687677381853	33.0027123103583	32.0307113552401	25.7659016215819	29.1671054707998	28.133328046648	34.3202748990732	38.280322244691	51.9056404037137	19.8355805843141	20.5196846162213	6.01640434539152	0	16.3003701827132	15.8673575727281	22.8988495521715	23.6190699725131	43.8392012834212	48.9346263196925	59.6037189069865	60.2586707347167
